"EmployeeID","EmployeeName","JobTitle","Email","Phone","Manager"
"1359","Sean Clark","Business Analyst","sean_clark@brlda.gov","(721)326-1430","Christopher Brooks"
"1360","David Johnson","Data Scientist","david_johnson@brlda.gov","055-731-7856","Alexander Todd"
"1361","Amanda Miller","Quality Assurance Analyst","amanda_miller@brlda.gov","2672983110","Monica James"
"1362","Amanda Hicks","Data Analyst","amanda_hicks@brlda.gov","001-479-723-4174","Gabriella Maxwell"
"1363","Joseph Jones","Machine Learning Engineer","joseph_jones@brlda.gov","(138)801-8616","Danielle Franklin"
"1364","Hayden Benton","Quality Assurance Analyst","hayden_benton@brlda.gov","630.893.1747x99310","Kevin Thompson"
"1365","Debra Ortega","Machine Learning Engineer","debra_ortega@brlda.gov","1084730280","Brett Stout"
"1366","Christopher Lane","Project Manager","christopher_lane@brlda.gov","001-296-801-4424x274","Matthew Joseph"
"1367","Matthew Herman","Scrum Master","matthew_herman@brlda.gov","	+1-879-137-5761x69254","Desiree Allen"
"1368","Kelly Williams","Business Analyst","kelly_williams@brlda.gov","	+1-827-207-8039x8370","Aaron Trevino"
"1369","David Potts","Business Analyst","david_potts@brlda.gov","(560)650-5212x3716","Glenn Jackson"
"1370","Tracy Vega","Project Manager","tracy_vega@brlda.gov","6021931239","Jason Lopez"
"1371","Jennifer Mack","Quality Assurance Analyst","jennifer_mack@brlda.gov","792.487.3354","Jessica Love"
"1372","Jason Gallagher","Project Manager","jason_gallagher@brlda.gov","900-085-2521","Roger Meyer"
"1373","Tammy Collins","Project Manager","tammy_collins@brlda.gov","	+1-332-417-8687x83476","Jacob Vincent"
"1374","Wendy Holloway","Machine Learning Engineer","wendy_holloway@brlda.gov","886.102.2590x2239","Amy Williams"
"1375","Shawn Johnson","Statistician","shawn_johnson@brlda.gov","	+1-225-316-4101x012","Stacey Schmidt"
"1376","Anna Morrison","Machine Learning Engineer","anna_morrison@brlda.gov","(845)777-0647","Pamela Cruz"
"1377","Matthew Morrow","Project Manager","matthew_morrow@brlda.gov","182-756-0107","Lisa Stephens"
"1378","Hannah Hale","Data Analyst","hannah_hale@brlda.gov","(975)056-3503x9115","Nicholas Pratt"
"1379","Edward Ferguson","Machine Learning Engineer","edward_ferguson@brlda.gov","308-576-3662x784","Michael Robertson"
"1380","Kathryn Martinez","Machine Learning Engineer","kathryn_martinez@brlda.gov","001-115-414-9857x1048","Daniel Wilson"
"1381","Erin Gomez","Data Analyst","erin_gomez@brlda.gov","	+1-963-295-6894x763","Harry Walker"
"1382","Terry Logan","Statistician","terry_logan@brlda.gov","744.618.3476x65983","Michael Edwards"
"1383","Samantha Singh MD","Quality Assurance Analyst","samantha_singh_md@brlda.gov","(820)870-1087","Zachary Martin"
"1384","Michelle Lee DDS","Statistician","michelle_lee_dds@brlda.gov","(860)470-1332","Scott Edwards"
"1385","Richard Kidd","Quality Assurance Analyst","richard_kidd@brlda.gov","8322697785","John Maynard"
"1386","Paul Lopez","Business Analyst","paul_lopez@brlda.gov","(090)936-5162","Christopher Melton"
"1387","Robert Norris","Machine Learning Engineer","robert_norris@brlda.gov","	+1-658-743-7359x9498","Dylan Flynn"
"1388","Elizabeth Holder","Quality Assurance Analyst","elizabeth_holder@brlda.gov","(267)477-9725","Sarah Bryant"
"1389","Pamela Young","Project Manager","pamela_young@brlda.gov","568.260.5533x19058","Bradley Cooper"
"1390","Matthew Howell","Machine Learning Engineer","matthew_howell@brlda.gov","4777607808","Alexander Faulkner"
"1391","Gabrielle Trevino","Quality Assurance Analyst","gabrielle_trevino@brlda.gov","(278)609-9020x295","Helen Miranda"
"1392","Kelsey Hale","Data Engineer","kelsey_hale@brlda.gov","(189)525-8889x93723","Barbara Wallace"
"1393","Kimberly Hill","Quality Assurance Analyst","kimberly_hill@brlda.gov","474.538.0444x4505","Danielle Moran"
"1394","Erin Lopez","Data Scientist","erin_lopez@brlda.gov","(589)472-1962","Brian Wells"
"1395","Brenda Winters","Business Analyst","brenda_winters@brlda.gov","496-628-0539x1948","Diane Haynes"
"1396","Steven Owens","Data Analyst","steven_owens@brlda.gov","001-801-410-0958x17063","Beverly Solis"
"1397","Willie Tucker","Project Manager","willie_tucker@brlda.gov","	+1-703-425-3072x8640","Michelle Carter"
"1398","Sarah Cohen","Business Analyst","sarah_cohen@brlda.gov","113-511-5186","Juan Davis"
"1399","Jason Ayers","Statistician","jason_ayers@brlda.gov","413-198-7700x100","Adriana Ross"
"1400","Dr. Robert Martinez","Quality Assurance Analyst","dr._robert_martinez@brlda.gov","692-073-6514","Mark Nichols"
"1401","Kevin Thompson","Data Engineer","kevin_thompson@brlda.gov","	+1-405-485-4430","Jason Watson"
"1402","Jeremiah Mosley","Business Analyst","jeremiah_mosley@brlda.gov","001-818-741-7366x19270","Daniel Lee"
"1403","Anthony Reyes","Project Manager","anthony_reyes@brlda.gov","638-650-0299x6493","Renee Blackwell"
"1404","Dawn Howell","Machine Learning Engineer","dawn_howell@brlda.gov","	+1-670-060-1866","John Moreno"
"1405","Barbara Brooks","Project Manager","barbara_brooks@brlda.gov","001-941-356-8902x958","Jesse Clark"
"1406","Michael Beck","Quality Assurance Analyst","michael_beck@brlda.gov","	+1-166-671-0724","Alexander Faulkner"
"1407","Anne Haynes","Business Analyst","anne_haynes@brlda.gov","580.350.9992x081","Allen Gaines"
"1408","John Wood","Data Engineer","john_wood@brlda.gov","(935)202-2979x8255","Frank Hampton"
"1409","Jose Cisneros","Quality Assurance Analyst","jose_cisneros@brlda.gov","	+1-184-238-6261","Michael Cruz"
"1410","Brandon Glass","Project Manager","brandon_glass@brlda.gov","239.268.0924x9038","Justin Fields"
"1411","Michelle Chavez","Scrum Master","michelle_chavez@brlda.gov","2067129040","Juan Lara"
"1412","Oscar Chen","Data Analyst","oscar_chen@brlda.gov","	+1-431-069-4233x23619","Scott Stewart"
"1413","Elizabeth Barnes","Data Engineer","elizabeth_barnes@brlda.gov","085.776.7004x0826","Sherri Leach"
"1414","Sara Thomas","Data Analyst","sara_thomas@brlda.gov","001-030-709-5711","Chelsea Walker DDS"
"1415","Eric Martin","Data Analyst","eric_martin@brlda.gov","910-948-5460x1675","Isaiah Larson"
"1416","William Norris","Machine Learning Engineer","william_norris@brlda.gov","456.804.9915x1382","Robert Gonzales"
"1417","Tracy Flores","Program Manager","tracy_flores@brlda.gov","(709)112-7986x954","Cynthia Clark"
"1418","Jason Craig","Data Engineer","jason_craig@brlda.gov","697-890-9906x449","Robin Lawson"
"1419","Kelly Shaw","Data Engineer","kelly_shaw@brlda.gov","	+1-425-787-1309","James Rogers"
"1420","Jamie Kirk","Program Manager","jamie_kirk@brlda.gov","001-792-969-0044x175","Jennifer Cox"
"1421","Sarah Brown","Data Analyst","sarah_brown@brlda.gov","883-036-7306x772","Christine Lopez"
"1422","Eric Wu","Program Manager","eric_wu@brlda.gov","(508)049-3097x36196","Heather Lambert"
"1424","Tamara Cox","Machine Learning Engineer","tamara_cox@brlda.gov","405-933-0402x8056","Vanessa Sutton"
"1425","Sean Wilson","Business Analyst","sean_wilson@brlda.gov","001-021-708-4826x1662","Nicholas Garrison"
"1426","Kyle Ruiz","Machine Learning Engineer","kyle_ruiz@brlda.gov","001-157-032-0648","Anna Hudson"
"1427","Crystal Rodriguez","Program Manager","crystal_rodriguez@brlda.gov","9599340812","Robert Wang MD"
"1428","Shane Williams","Statistician","shane_williams@brlda.gov","(908)722-7368","Emily Moreno DDS"
"1429","Steven Benton","Project Manager","steven_benton@brlda.gov","(751)400-3784x2517","Tracy Lowe"
"1430","Lee Johnson","Program Manager","lee_johnson@brlda.gov","001-745-142-8198x69479","James Perez DVM"
"1431","Larry Hendrix","Machine Learning Engineer","larry_hendrix@brlda.gov","621-048-0422","Amber Giles"
"1432","Tracy Hernandez","Project Manager","tracy_hernandez@brlda.gov","640-557-4036","David Allen"
"1433","Michael Hayes","Business Analyst","michael_hayes@brlda.gov","445.745.7882x2108","Katherine Smith"
"1434","Suzanne Pearson","Program Manager","suzanne_pearson@brlda.gov","866.019.0824x61033","Amy Gonzalez"
"1435","Teresa English","Machine Learning Engineer","teresa_english@brlda.gov","203-792-9040","Michael Ewing"
"1436","Megan Ward","Data Analyst","megan_ward@brlda.gov","	+1-170-383-4044","Leonard Martin"
"1437","Troy Holt","Scrum Master","troy_holt@brlda.gov","(813)466-1650","Eddie Pitts"
"1438","Jennifer Scott","Data Scientist","jennifer_scott@brlda.gov","492-033-7095x49304","William Cunningham"
"1439","Nancy Castillo","Quality Assurance Analyst","nancy_castillo@brlda.gov","(421)048-2916x5289","Karen Dickerson"
"1440","Bryan Curry","Statistician","bryan_curry@brlda.gov","	+1-825-889-4429x53124","William Hicks"
"1441","Tammy Castro","Scrum Master","tammy_castro@brlda.gov","310.497.2579x77398","Michael Ewing"
"1442","Brian Holland","Quality Assurance Analyst","brian_holland@brlda.gov","402-602-7847x2948","Beth Vang"
"1443","Diane Roy","Project Manager","diane_roy@brlda.gov","	+1-751-586-0308x32744","Hunter Graham"
"1444","Megan Becker","Scrum Master","megan_becker@brlda.gov","7783803743","Stacy Phillips"
"1445","Erin Bates","Statistician","erin_bates@brlda.gov","908-855-1875x4074","John Keller"
"1446","Christopher Mcconnell","Machine Learning Engineer","christopher_mcconnell@brlda.gov","001-031-554-0928","Sara Flowers"
"1447","Sharon West","Data Scientist","sharon_west@brlda.gov","	+1-946-416-2612","Janice Hayden"
"1448","Pamela Davila","Data Scientist","pamela_davila@brlda.gov","1333627608","Benjamin Mcintosh"
"1449","Mark Baxter","Data Engineer","mark_baxter@brlda.gov","001-155-872-4432x291","Monica Evans"
"1450","Abigail Allen DDS","Data Scientist","abigail_allen_dds@brlda.gov","(993)092-2628x353","Kimberly Smith"
"1451","Steven Harvey","Data Engineer","steven_harvey@brlda.gov","008-594-2743x869","Francisco Jackson"
"1452","Shelly Wilkerson","Data Scientist","shelly_wilkerson@brlda.gov","	+1-884-426-9662x85322","Jordan Peterson"
"1453","Carol Hall","Scrum Master","carol_hall@brlda.gov","421-404-6663x9595","Amanda West"
"1454","Shane Stuart","Business Analyst","shane_stuart@brlda.gov","017-860-7341","Suzanne Neal"
"1455","Michael Chang","Data Analyst","michael_chang@brlda.gov","001-498-773-2717x78376","Debra Bautista"
"1456","Julie Hatfield","Scrum Master","julie_hatfield@brlda.gov","629.919.9954x4647","Meghan Smith"
"1457","Jacob Evans","Quality Assurance Analyst","jacob_evans@brlda.gov","	+1-718-624-5872x9728","Sara Rivas"
"1458","Sara Oneal","Data Engineer","sara_oneal@brlda.gov","001-613-234-4596","Michael Hanson"
"1459","Matthew Soto","Business Analyst","matthew_soto@brlda.gov","	+1-240-159-4431x7709","Teresa Huffman"
"1460","Jacob Whitney","Data Engineer","jacob_whitney@brlda.gov","(121)048-7088","Jamie Brown"
"1461","Rodney Wise","Business Analyst","rodney_wise@brlda.gov","(492)850-4957x27884","Chris Torres"
"1462","Jennifer Ray","Scrum Master","jennifer_ray@brlda.gov","238-667-4115x067","Tiffany Parker"
"1463","Joshua Andrews","Business Analyst","joshua_andrews@brlda.gov","(818)842-0660x99908","Antonio Hopkins"
"1464","Troy Yoder","Program Manager","troy_yoder@brlda.gov","702-714-1070","Donna White"
"1465","Shane Kennedy","Data Scientist","shane_kennedy@brlda.gov","6201737108","Shawn Peters"
"1466","Arthur Massey","Business Analyst","arthur_massey@brlda.gov","(499)091-3261","Luis Mccoy"
"1467","Meredith Lee","Data Scientist","meredith_lee@brlda.gov","6367452352","Rhonda Gibson"
"1468","Jay Krause","Data Engineer","jay_krause@brlda.gov","089.310.6598","Chelsea Johnson"
"1469","Ricky Sanchez","Quality Assurance Analyst","ricky_sanchez@brlda.gov","2495296794","Martha Ortiz"
"1470","Samuel Gonzalez","Business Analyst","samuel_gonzalez@brlda.gov","145-369-2096","Stacey Molina"
"1471","Shannon Kirk","Program Manager","shannon_kirk@brlda.gov","563.435.3461x06145","Monica Chavez"
"1472","Roy Daniels","Program Manager","roy_daniels@brlda.gov","535.595.5236x78816","David Fisher"
"1473","Brittany Humphrey","Data Scientist","brittany_humphrey@brlda.gov","036-244-6815x91864","Dr. Priscilla Diaz"
"1474","Carrie Alexander","Quality Assurance Analyst","carrie_alexander@brlda.gov","(170)850-8240x966","Samantha Patterson"
"1475","Paul Garcia","Data Scientist","paul_garcia@brlda.gov","	+1-024-195-3906x0705","Crystal Jones"
"1476","Omar Francis","Data Analyst","omar_francis@brlda.gov","(221)215-0422x87277","Elizabeth Vargas"
"1477","Ann Bates","Project Manager","ann_bates@brlda.gov","	+1-087-523-2145x87283","Christina Sullivan"
"1478","James Mcdonald","Data Engineer","james_mcdonald@brlda.gov","686.992.5245","Clarence Douglas"
"1479","Yolanda Manning","Data Scientist","yolanda_manning@brlda.gov","(979)346-2144x844","Daniel Richmond"
"1480","Courtney Palmer","Business Analyst","courtney_palmer@brlda.gov","2315159723","Cynthia Jenkins"
"1481","Ashley Jones","Program Manager","ashley_jones@brlda.gov","570129992","Grace Paul"
"1482","Sheila Dodson","Machine Learning Engineer","sheila_dodson@brlda.gov","3882369056","James Mcgee"
"1483","Kevin Parks","Scrum Master","kevin_parks@brlda.gov","1596674344","Susan Nguyen"
"1484","James Harper","Project Manager","james_harper@brlda.gov","(164)502-3106x72673","Justin Shea"
"1485","Theresa Rhodes","Data Scientist","theresa_rhodes@brlda.gov","	+1-644-209-2337","Eric Smith"
"1486","David Deleon","Project Manager","david_deleon@brlda.gov","670.797.2829","Marvin Crawford"
"1487","Kimberly Cunningham","Program Manager","kimberly_cunningham@brlda.gov","392.043.5211","Corey Dougherty"
"1488","Brittany Patterson","Quality Assurance Analyst","brittany_patterson@brlda.gov","638.130.9016","Gail Preston"
"1489","Michael Cox","Scrum Master","michael_cox@brlda.gov","	+1-557-221-6833x07559","Timothy Barton"
"1490","Brandon Martin","Business Analyst","brandon_martin@brlda.gov","	+1-817-655-1317x278","Samantha Gibbs"
"1491","Ashley Jackson","Statistician","ashley_jackson@brlda.gov","(629)797-2966x31873","Dean Garrett"
"1492","Matthew Lam","Machine Learning Engineer","matthew_lam@brlda.gov","999-238-3436x4469","Derrick Rosario"
"1493","Kevin Graham","Data Scientist","kevin_graham@brlda.gov","34499277","Christina Wilson"
"1494","Jenna Rogers","Program Manager","jenna_rogers@brlda.gov","369.969.7427x04958","Leonard Martin"
"1495","Jane Vega","Quality Assurance Analyst","jane_vega@brlda.gov","(581)046-6046x72628","Jeffery Davis"
"1496","Shannon Wilson","Program Manager","shannon_wilson@brlda.gov","	+1-396-161-7597x145","Anthony Brooks"
"1497","Micheal Brown","Quality Assurance Analyst","micheal_brown@brlda.gov","589-103-5186","Allen Wong"
"1498","Julia Bell","Statistician","julia_bell@brlda.gov","	+1-159-192-8643","Michael Carr"
"1499","Mark Mathis","Statistician","mark_mathis@brlda.gov","618-377-9667","Evan Fitzgerald"
"1500","Patricia Clarke","Machine Learning Engineer","patricia_clarke@brlda.gov","287.868.0913x5554","Christina Rodriguez"
"1501","Edward Alvarado","Scrum Master","edward_alvarado@brlda.gov","001.305.6679x4651","Heidi Zamora"
"1502","Jessica Smith","Scrum Master","jessica_smith@brlda.gov","001-406-266-2163x5029","Becky Mitchell"
"1503","Paige Davis","Data Engineer","paige_davis@brlda.gov","001-017-316-1772x01511","Karen Banks"
"1504","Paul Estrada","Program Manager","paul_estrada@brlda.gov","001-299-698-4880","Stephanie Fisher"
"1505","Leslie West","Data Scientist","leslie_west@brlda.gov","001-765-663-0414x3011","Christine Martinez"
"1506","Ricardo Hernandez","Quality Assurance Analyst","ricardo_hernandez@brlda.gov","001-837-624-5295","Stacey Schmidt"
"1507","Michelle Miller","Program Manager","michelle_miller@brlda.gov","238.238.1567x59158","Nicole Campbell"
"1508","Dorothy Campbell","Statistician","dorothy_campbell@brlda.gov","610.334.0579x31639","Steven Cuevas"
"1509","Gerald Johnson","Data Engineer","gerald_johnson@brlda.gov","61164394","Justin Hernandez"
"1510","Catherine Lewis","Data Analyst","catherine_lewis@brlda.gov","001-204-185-7586x99855","Mrs. Michelle James DDS"
"1511","Carla Lewis","Data Engineer","carla_lewis@brlda.gov","614.459.3166","Melissa Greer"
"1512","George Nichols","Business Analyst","george_nichols@brlda.gov","(065)012-1867","Mark Hart"
"1513","Allen Meyer","Business Analyst","allen_meyer@brlda.gov","5726788275","Charles Smith"
"1514","Thomas Fitzpatrick","Quality Assurance Analyst","thomas_fitzpatrick@brlda.gov","463-468-9591x92742","Matthew Chaney"
"1515","Sergio Gilbert","Quality Assurance Analyst","sergio_gilbert@brlda.gov","468.557.6143x917","Kimberly Sanchez"
"1516","Timothy Harrell","Data Scientist","timothy_harrell@brlda.gov","001-071-218-8566","Daniel Delgado"
"1517","Matthew Bell","Data Engineer","matthew_bell@brlda.gov","(740)362-4809","Richard Klein"
"1518","Andrew Moreno","Data Engineer","andrew_moreno@brlda.gov","272-730-7834","Darren Gonzales"
"1519","Hailey Bolton","Data Scientist","hailey_bolton@brlda.gov","955.145.6486","Charles Munoz"
"1520","Jeremy Sparks","Program Manager","jeremy_sparks@brlda.gov","(247)726-2210","Rita Lutz"
"1521","Meredith Koch","Machine Learning Engineer","meredith_koch@brlda.gov","925.365.3675","Tara Reeves"
"1522","Scott Meyer MD","Data Engineer","scott_meyer_md@brlda.gov","612-271-7996","John Hutchinson"
"1523","John Brady","Data Engineer","john_brady@brlda.gov","	+1-476-541-0902","Laurie Navarro"
"1524","Robyn Richardson","Program Manager","robyn_richardson@brlda.gov","	+1-687-156-8365x59810","Kenneth Yang"
"1525","Kimberly Andrews","Business Analyst","kimberly_andrews@brlda.gov","122-857-7543","Jennifer Rogers"
"1526","Rachel Jackson","Data Analyst","rachel_jackson@brlda.gov","537-118-5456","Roger Ray"
"1527","Brian Ross","Scrum Master","brian_ross@brlda.gov","(967)892-5934x6800","Mrs. Amanda Smith"
"1528","Gary Russell","Project Manager","gary_russell@brlda.gov","001-907-830-0950x64542","Kenneth Wiley"
"1529","Robert Fuller","Scrum Master","robert_fuller@brlda.gov","(105)767-8464","Thomas Perez"
"1530","Mike Ballard","Scrum Master","mike_ballard@brlda.gov","585.622.9711x164","Mrs. Alexis Harris"
"1531","Susan Hicks","Scrum Master","susan_hicks@brlda.gov","001-117-551-4268x01464","Robert Todd"
"1532","Laura Kennedy","Statistician","laura_kennedy@brlda.gov","	+1-796-001-1890x776","Kimberly Weaver"
